goIdx,name,category,catNo,desc,source
578,유성남,강연자,91,훈남 쉐프!,https://www.artsro.com/right/enter_view.html?GoIdx=578&CatNo=91
577,이진호,강연자,91,재즈 요리사 이진호!,https://www.artsro.com/right/enter_view.html?GoIdx=577&CatNo=91
565,신효섭,강연자,91,최고의 요리비결을 알려준다 쿠킹클래스 꽃미남 '신효섭',https://www.artsro.com/right/enter_view.html?GoIdx=565&CatNo=91
532,서현명,강연자,91,디저트의 마술사 셰프테이너 훈남 '서현명',https://www.artsro.com/right/enter_view.html?GoIdx=532&CatNo=91
572,채은정,강연자,92,가수 클레오 출신 방송인 채은정의 건강하고 아름다운 신체 만들기!,https://www.artsro.com/right/enter_view.html?GoIdx=572&CatNo=92
563,정예진,강연자,92,다양한 도전을 한다 긍정 에너지 '정예진',https://www.artsro.com/right/enter_view.html?GoIdx=563&CatNo=92
4786,전도희,강연자,93,연기력을 갖춘 모델,https://www.artsro.com/right/enter_view.html?GoIdx=4786&CatNo=93
3787,고예진,강연자,93,고혹적인 미모를 소유하고 있는 모델!,https://www.artsro.com/right/enter_view.html?GoIdx=3787&CatNo=93
1443,이하윤,강연자,93,전직 치어리더이자 대전의 딸,https://www.artsro.com/right/enter_view.html?GoIdx=1443&CatNo=93
4503,이사배,강연자,94,"대한민국의 메이크업 아티스트, 뷰티 크리에이터, 방송인, 사업가",https://www.artsro.com/right/enter_view.html?GoIdx=4503&CatNo=94
2986,승비니,강연자,94,"유튜브 구독자 2580만, 풋풋한 20대 남동생 컨셉의 리뷰 채널",https://www.artsro.com/right/enter_view.html?GoIdx=2986&CatNo=94
4766,이동국,강연자,96,전북 현대 최초의 영구 결번 선수이자 K리그 통산 최다 득점,https://www.artsro.com/right/enter_view.html?GoIdx=4766&CatNo=96
4628,박태환,강연자,96,대한민국의 前 수영 선수,https://www.artsro.com/right/enter_view.html?GoIdx=4628&CatNo=96
4626,김동현,강연자,96,친근한 이미지와 리액션으로 예능 프로그램에서 존재감을 발휘하는 아티스트,https://www.artsro.com/right/enter_view.html?GoIdx=4626&CatNo=96
4625,추성훈,강연자,96,강한 카리스마와 반전 매력이 돋보이는 아티스트.,https://www.artsro.com/right/enter_view.html?GoIdx=4625&CatNo=96
4492,이상화,강연자,96,대한민국의 前 스피드 스케이팅 선수,https://www.artsro.com/right/enter_view.html?GoIdx=4492&CatNo=96
3776,김동휘,강연자,96,학생 골프 대회에서 좋은 성적으로 우승 트로피까지 거머쥔 프로!,https://www.artsro.com/right/enter_view.html?GoIdx=3776&CatNo=96
3394,박세리,강연자,96,레전드 골프선수 박세리,https://www.artsro.com/right/enter_view.html?GoIdx=3394&CatNo=96
3165,박세우,강연자,96,"스케이트 감독, 전 스케이트코치",https://www.artsro.com/right/enter_view.html?GoIdx=3165&CatNo=96
2377,정찬성,강연자,96,"대한민국 최초 UFC 타이틀 매치, UFC 페더급 랭킹 3위 코리안좀비 정찬성 !",https://www.artsro.com/right/enter_view.html?GoIdx=2377&CatNo=96
2319,윤석민,강연자,96,류윤김의 윤석민!!,https://www.artsro.com/right/enter_view.html?GoIdx=2319&CatNo=96
2245,김태술,강연자,96,현역시절 천재 포인트 가드,https://www.artsro.com/right/enter_view.html?GoIdx=2245&CatNo=96
2243,최준석,강연자,96,롯데 자이언츠 5.26 대첩의 주인공,https://www.artsro.com/right/enter_view.html?GoIdx=2243&CatNo=96
2242,이장군,강연자,96,카바디선수(국가대표),https://www.artsro.com/right/enter_view.html?GoIdx=2242&CatNo=96
1677,김요한,강연자,96,배구계의 대표 미남 선수출신 방송인,https://www.artsro.com/right/enter_view.html?GoIdx=1677&CatNo=96
1675,김상욱,강연자,96,"UDT출신, 김동현의 제자인 격투기 선수",https://www.artsro.com/right/enter_view.html?GoIdx=1675&CatNo=96
1674,양준혁,강연자,96,야구와 방송을 다잡은 양신,https://www.artsro.com/right/enter_view.html?GoIdx=1674&CatNo=96
815,서거원,강연자,96,"도전, 성취, 그리고 열정 세계 양궁 1등을 지킨다 '서거원'",https://www.artsro.com/right/enter_view.html?GoIdx=815&CatNo=96
576,우지원,강연자,96,농구 코트의 황제 우지원! 꿈을위한 끝없는 열정과 도전정신!,https://www.artsro.com/right/enter_view.html?GoIdx=576&CatNo=96
2288,다나카,개그맨,85,일본 최고의 호스트 다나카 상 입니다!,https://www.artsro.com/right/enter_view.html?GoIdx=2288&CatNo=85
4785,박경호,개그맨,85,대한민국의 코미디언이자 쇼호스트.,https://www.artsro.com/right/enter_view.html?GoIdx=4785&CatNo=85
4784,김지호,개그맨,85,KBS 22기 공채 개그맨,https://www.artsro.com/right/enter_view.html?GoIdx=4784&CatNo=85
4706,김학도,개그맨,85,"김학도는 성대모사의 달인으로 사랑받으며 개그맨, MC, DJ, 프로 포커 플레이어로 활약 중인 만능 엔터테이너",https://www.artsro.com/right/enter_view.html?GoIdx=4706&CatNo=85
4593,김민기,개그맨,85,SBS 10기 특채 개그맨,https://www.artsro.com/right/enter_view.html?GoIdx=4593&CatNo=85
4541,MC 프라임,개그맨,85,래퍼이자 MC로 그룹 무가당의 멤버,https://www.artsro.com/right/enter_view.html?GoIdx=4541&CatNo=85
4538,최성민,개그맨,85,"웃찾사, 코미디 빅리그 코미디언",https://www.artsro.com/right/enter_view.html?GoIdx=4538&CatNo=85
4513,허준,개그맨,85,각종 세계에 일어나는 모든 일들을 중계 가능 허준입니다.,https://www.artsro.com/right/enter_view.html?GoIdx=4513&CatNo=85
4436,윤택,개그맨,85,"자연인 13년차, 대한민국 아재들의 아이돌",https://www.artsro.com/right/enter_view.html?GoIdx=4436&CatNo=85
4215,이형택,개그맨,85,테니스 국가대표 선수이자 방송인,https://www.artsro.com/right/enter_view.html?GoIdx=4215&CatNo=85
4201,김용명,개그맨,85,웃찾사로 데뷔 후 코디미빅리그 출연 관객들에게 큰 웃음을 줘 대중에게 사랑 받는 개그맨,https://www.artsro.com/right/enter_view.html?GoIdx=4201&CatNo=85
4172,허경환,개그맨,85,자타공인 유행어 제조기!,https://www.artsro.com/right/enter_view.html?GoIdx=4172&CatNo=85
4143,안일권,개그맨,85,다재다능 타고난 웃수저!,https://www.artsro.com/right/enter_view.html?GoIdx=4143&CatNo=85
4134,노우진,개그맨,85,2005년 KBS 20기 공채 개그맨으로 데뷔  KBS 2TV '개그콘서트 출연,https://www.artsro.com/right/enter_view.html?GoIdx=4134&CatNo=85
4100,추대엽(카피추),개그맨,85,대한민국의 코미디언,https://www.artsro.com/right/enter_view.html?GoIdx=4100&CatNo=85
4034,송준근,개그맨,85,우쥬 플리즈 닥쳐줄래?,https://www.artsro.com/right/enter_view.html?GoIdx=4034&CatNo=85
4015,유재필,개그맨,85,대한민국의 희극배우 겸 가수이자 리포터,https://www.artsro.com/right/enter_view.html?GoIdx=4015&CatNo=85
4014,정호철,개그맨,85,SBS 공채 15기 코미디언,https://www.artsro.com/right/enter_view.html?GoIdx=4014&CatNo=85
3909,문세윤,개그맨,85,대한민국의 개그맨,https://www.artsro.com/right/enter_view.html?GoIdx=3909&CatNo=85
3851,송필근,개그맨,85,KBS 27기 공채 수석개그맨,https://www.artsro.com/right/enter_view.html?GoIdx=3851&CatNo=85
3641,박성광,개그맨,85,대한민국의 개그맨이자 가수이자 영화 감독!,https://www.artsro.com/right/enter_view.html?GoIdx=3641&CatNo=85
3640,김용만,개그맨,85,대한민국의 개그맨 출신 MC!,https://www.artsro.com/right/enter_view.html?GoIdx=3640&CatNo=85
3609,신동엽,개그맨,85,국내 최고 남자 MC 및 개그맨 입니다!,https://www.artsro.com/right/enter_view.html?GoIdx=3609&CatNo=85
3503,정찬민,개그맨,85,재치 있는 입담과 센스 있는 상황극으로 무대를 유쾌하게 이끄는 개그맨 정창민.,https://www.artsro.com/right/enter_view.html?GoIdx=3503&CatNo=85
3490,이수근,개그맨,85,KBS 18기 코미디언 겸 방송인,https://www.artsro.com/right/enter_view.html?GoIdx=3490&CatNo=85
3380,신윤승,개그맨,85,떠오르는 개그맨 신윤승,https://www.artsro.com/right/enter_view.html?GoIdx=3380&CatNo=85
3315,한민관,개그맨,85,KBS 21기 공채 개그맨이자 카레이서,https://www.artsro.com/right/enter_view.html?GoIdx=3315&CatNo=85
3282,김홍남,개그맨,85,가리봉동에 사는 53세 김홍남,https://www.artsro.com/right/enter_view.html?GoIdx=3282&CatNo=85
3273,이정수,개그맨,85,행복 자가 발전소 이정수,https://www.artsro.com/right/enter_view.html?GoIdx=3273&CatNo=85
3201,이세진,개그맨,85,웃찾사와 개그콘서트 출신 코미디언 이세진,https://www.artsro.com/right/enter_view.html?GoIdx=3201&CatNo=85
3142,김성원,개그맨,85,외국어 개그 1인자 김성원,https://www.artsro.com/right/enter_view.html?GoIdx=3142&CatNo=85
3133,김재우,개그맨,85,나몰라 패밀리,https://www.artsro.com/right/enter_view.html?GoIdx=3133&CatNo=85
2748,김재욱,개그맨,85,개그콘서트부터 트로트까지 다양한 방면에서 활동하는 멀티 엔터테이너 김재욱입니다.,https://www.artsro.com/right/enter_view.html?GoIdx=2748&CatNo=85
2696,조승제,개그맨,85,대한민국의 희극 배우이자 진행MC,https://www.artsro.com/right/enter_view.html?GoIdx=2696&CatNo=85
2545,임혁필,개그맨,85,개그부터 샌드아트까지 다재다능!,https://www.artsro.com/right/enter_view.html?GoIdx=2545&CatNo=85
2516,붐,개그맨,85,쉐끼루 붐 이에요~!,https://www.artsro.com/right/enter_view.html?GoIdx=2516&CatNo=85
2455,김승진,개그맨,85,SBS 공채 12기 개그맨,https://www.artsro.com/right/enter_view.html?GoIdx=2455&CatNo=85
2442,김기욱,개그맨,85,대한민국 SBS 공채 7기 개그맨 김기욱,https://www.artsro.com/right/enter_view.html?GoIdx=2442&CatNo=85
2354,황제성,개그맨,85,MBC 16기 공채 개그맨 황제성,https://www.artsro.com/right/enter_view.html?GoIdx=2354&CatNo=85
2310,서경석,개그맨,85,공무원 시험 합격을 외치는 남자,https://www.artsro.com/right/enter_view.html?GoIdx=2310&CatNo=85
2287,윤형빈,개그맨,85,대한민국의 주먹! 윤형빈입니다.,https://www.artsro.com/right/enter_view.html?GoIdx=2287&CatNo=85
2286,나경훈,개그맨,85,MBC 4기 공채 개그맨 나경훈,https://www.artsro.com/right/enter_view.html?GoIdx=2286&CatNo=85
1746,MC배,개그맨,85,방송사전MC계의 히어로! 행사계의 김성주!,https://www.artsro.com/right/enter_view.html?GoIdx=1746&CatNo=85
1688,박휘순,개그맨,85,디테일을 살리는 깨알같은 드립의 개그맨,https://www.artsro.com/right/enter_view.html?GoIdx=1688&CatNo=85
1650,이상준,개그맨,85,타의 추종을 불허하는 애드리브의 대가,https://www.artsro.com/right/enter_view.html?GoIdx=1650&CatNo=85
1531,양상국,개그맨,85,확 마 궁디를 주 차삐카?,https://www.artsro.com/right/enter_view.html?GoIdx=1531&CatNo=85
1377,이승윤,개그맨,85,자연인으로 사는 개그맨,https://www.artsro.com/right/enter_view.html?GoIdx=1377&CatNo=85
1362,김영철,개그맨,85,개그계의 언어학 박사,https://www.artsro.com/right/enter_view.html?GoIdx=1362&CatNo=85
1359,조윤호,개그맨,85,당황하지 않고 자연스럽게 끝!!,https://www.artsro.com/right/enter_view.html?GoIdx=1359&CatNo=85
1358,이광섭,개그맨,85,개그계의 행사전문MC,https://www.artsro.com/right/enter_view.html?GoIdx=1358&CatNo=85
1356,홍인규,개그맨,85,개그계의 골프강자,https://www.artsro.com/right/enter_view.html?GoIdx=1356&CatNo=85
1309,권재관,개그맨,85,개그계의 숨겨진 토크강자,https://www.artsro.com/right/enter_view.html?GoIdx=1309&CatNo=85
1224,박영진,개그맨,85,그걸 아는 사람이 그래? 소는 누가 키워!,https://www.artsro.com/right/enter_view.html?GoIdx=1224&CatNo=85
903,장동민,개그맨,85,센스있는 멘트와 노련한 입담 대중과 호흡한다  '장동민',https://www.artsro.com/right/enter_view.html?GoIdx=903&CatNo=85
819,김한석,개그맨,85,"마이크를 잡는 순간 빠져들게 만드는 매력, 훌륭한 진행자 '김한석'",https://www.artsro.com/right/enter_view.html?GoIdx=819&CatNo=85
791,김기열,개그맨,85,혀로 웃긴다 개그기획 전문가 No.1 핵존심 '김기열',https://www.artsro.com/right/enter_view.html?GoIdx=791&CatNo=85
790,송영길,개그맨,85,끊임없이 웃기려고 고민하고 연구한다 분장의 귀재 '송영길',https://www.artsro.com/right/enter_view.html?GoIdx=790&CatNo=85
778,정형돈,개그맨,85,근자감과 터프함으로 무장한 대세 미존개오 도니도니 '정형돈',https://www.artsro.com/right/enter_view.html?GoIdx=778&CatNo=85
658,박명수,개그맨,85,웃음이란 영역에서는 누구에게도 뒤지지 않는다 거성 '박명수',https://www.artsro.com/right/enter_view.html?GoIdx=658&CatNo=85
622,이상훈,개그맨,85,니글니글~니글~뼛속까지 웃기고 싶다 기호0번 '이상훈',https://www.artsro.com/right/enter_view.html?GoIdx=622&CatNo=85
617,최종훈,개그맨,85,최코디에서 최병장까지 대뇌 전두엽을 강타시킨 최배우 '최종훈',https://www.artsro.com/right/enter_view.html?GoIdx=617&CatNo=85
584,정성호,개그맨,85,인간복사기 성대모사No.1 천의얼굴 '정성호',https://www.artsro.com/right/enter_view.html?GoIdx=584&CatNo=85
582,김원효,개그맨,85,열정과 노력으로 빛났다. 핫한 입담 안~돼~~'김원효',https://www.artsro.com/right/enter_view.html?GoIdx=582&CatNo=85
568,홍록기,개그맨,85,넘치는 끼와 재능으로 다방면으로 활약하는 생각을 보여주는 '홍록기',https://www.artsro.com/right/enter_view.html?GoIdx=568&CatNo=85
567,박준형,개그맨,85,정통개그의 수장 무를 주세요~갈갈이 '박준형',https://www.artsro.com/right/enter_view.html?GoIdx=567&CatNo=85
566,정종철,개그맨,85,재능과 노력을 겸비한 마빡이옥동자 '정종철',https://www.artsro.com/right/enter_view.html?GoIdx=566&CatNo=85
554,양배차,개그맨,85,열정과 끈기로 뭉쳤다 노력하는 신예 샛별 '양배차',https://www.artsro.com/right/enter_view.html?GoIdx=554&CatNo=85
529,양세찬,개그맨,85,무궁무진 잠재력 센스만점 쌥쌥이'양세찬',https://www.artsro.com/right/enter_view.html?GoIdx=529&CatNo=85
527,이용진,개그맨,85,센스있는말투와 마성의 매력 예측불가 히어로 '이용진',https://www.artsro.com/right/enter_view.html?GoIdx=527&CatNo=85
521,남창희,개그맨,85,개그계의 신스틸러 '남창희',https://www.artsro.com/right/enter_view.html?GoIdx=521&CatNo=85
520,조세호,개그맨,85,종횡무진 믿고 본다. 예능대세 프로불참러 '조세호',https://www.artsro.com/right/enter_view.html?GoIdx=520&CatNo=85
519,남희석,개그맨,85,바라바라바라밤~대한민국 대표 개그 본좌 '남희석',https://www.artsro.com/right/enter_view.html?GoIdx=519&CatNo=85
499,정범균,개그맨,85,항상 고민한다. 울림 있는 웃음을 선사한 메뚜기 동생 사마귀예요 '정범균',https://www.artsro.com/right/enter_view.html?GoIdx=499&CatNo=85
421,변기수,개그맨,85,어~어~ 그러는거 아냐~ 유쾌한 개그맨 '변기수',https://www.artsro.com/right/enter_view.html?GoIdx=421&CatNo=85
420,정명훈,개그맨,85,골프왕 '정명훈',https://www.artsro.com/right/enter_view.html?GoIdx=420&CatNo=85
413,유민상,개그맨,85,예능대세 이십끼형 '유민상',https://www.artsro.com/right/enter_view.html?GoIdx=413&CatNo=85
412,김준현,개그맨,85,고뤠~ 먹선수 김프로 '김준현',https://www.artsro.com/right/enter_view.html?GoIdx=412&CatNo=85
411,김준호,개그맨,85,개그맨들의 아버지,https://www.artsro.com/right/enter_view.html?GoIdx=411&CatNo=85
350,김대희,개그맨,85,개콘의 기둥 후배들의 발판 버팀목 롱런~ '김대희',https://www.artsro.com/right/enter_view.html?GoIdx=350&CatNo=85
100,허동환,개그맨,85,최고의 추억만 남겨드리는 소통하는 개그9단 '허둥9단',https://www.artsro.com/right/enter_view.html?GoIdx=100&CatNo=85
4822,이세영,개그맨,86,MBN 1기 공채 개그맨,https://www.artsro.com/right/enter_view.html?GoIdx=4822&CatNo=86
4781,김혜선,개그맨,86,몸을 아끼지 않는 개그우먼,https://www.artsro.com/right/enter_view.html?GoIdx=4781&CatNo=86
4759,김효진,개그맨,86,"코미디언이자 뮤지컬 배우, 방송인",https://www.artsro.com/right/enter_view.html?GoIdx=4759&CatNo=86
